公交,写字楼,医院,商场,地铁,学校,小区名字,建造时间,房型,楼层,每平米价格,面积
0,0,0,0,0,0,东馨园小区,1992,2室1厅,6,73333,60
0,0,0,0,0,0,润枫水尚,2009,3室1厅,13,72392,163
0,0,0,0,0,0,国铁建山语城,2016,3室2厅,6,26451,155
0,0,0,0,0,0,华清嘉园,2000,2室1厅,18,107962,67
0,0,0,0,0,0,尚城小区,2011,2室2厅,11,17187,96
0,0,0,0,0,0,富力桃园,2007,4室2厅,11,57692,154
0,0,0,0,0,0,芍药居14号院,1992,2室1厅,6,68333,60
0,0,0,0,0,0,枣园小区,1994,3室1厅,6,35460,85
0,0,0,0,0,0,永定河孔雀城,2015,5室3厅,4,32374,278
0,0,0,0,0,0,东岸（东八里庄）,2008,2室1厅,21,59207,98
0,0,0,0,0,0,林肯公园二期,2014,4室2厅,22,48148,270
0,0,0,0,0,0,良工佳苑,2003,2室1厅,5,15656,99
0,0,0,0,0,0,澳洲康都,2007,3室2厅,24,62337,154
0,0,0,0,0,0,远见名苑,2005,2室1厅,26,80086,84
0,0,0,0,0,0,安慧北里雅园,2001,2室1厅,6,67307,68
0,0,0,0,0,0,郁花园二里,1998,2室1厅,6,43361,67
0,0,0,0,0,0,北营房西里,1980,2室1厅,5,99647,57
0,0,0,0,0,0,增光路21号院,1998,3室1厅,18,86349,109
0,0,0,0,0,0,海特花园,1999,3室1厅,6,37121,66
0,0,0,0,0,0,安贞西里一区,1984,2室1厅,17,72108,69
0,0,0,0,0,0,旭辉26街区,2016,3室2厅,8,32186,59
0,0,0,0,0,0,锦绣香江,2016,2室2厅,18,9375,96
0,0,0,0,0,0,天伦锦城,2005,1室1厅,20,41423,62
0,0,0,0,0,0,林肯公园二期,2014,2室2厅,28,44034,118
0,0,0,0,0,0,顶秀欣园,2004,2室1厅,22,40206,97
0,0,0,0,0,0,当代万国城Moma,2002,3室2厅,25,94762,158
0,0,0,0,0,0,爱这城,2007,1室1厅,18,63291,66
0,0,0,0,0,0,美景东方,2005,2室2厅,25,59362,106
0,0,0,0,0,0,茂华璟上璟,2014,2室2厅,9,52083,48
0,0,0,0,0,0,天通苑西二区,2003,2室1厅,32,32119,93
0,0,0,0,0,0,雍景天成,2000,5室2厅,10,78034,173
0,0,0,0,0,0,国铁建长阳国际城,2012,3室2厅,15,31843,90
0,0,0,0,0,0,保利西山林语,2010,4室2厅,7,72289,166
0,0,0,0,0,0,润枫德尚国际公寓,2004,2室2厅,24,59124,152
0,0,0,0,0,0,莱蒙湖别墅,2003,5室2厅,3,33282,655
0,0,0,0,0,0,东润枫景,2000,3室2厅,18,57251,131
0,0,0,0,0,0,香江花园,1998,5室4厅,2,62500,464
0,0,0,0,0,0,潮白河孔雀城,2014,4室2厅,3,22687,227
0,0,0,0,0,0,SOHO北京公馆,2008,2室1厅,29,59676,218
0,0,0,0,0,0,观唐别墅,2008,5室3厅,2,53125,480
0,0,0,0,0,0,瑞雪春堂,2010,2室1厅,17,27472,91
0,0,0,0,0,0,新源南路小区,1990,2室1厅,16,59162,64
0,0,0,0,0,0,信城二期,2009,2室2厅,23,128155,93
0,0,0,0,0,0,佳兴园,2003,1室1厅,14,54545,66
0,0,0,0,0,0,安翔里小区,2000,2室1厅,14,67021,94
0,0,0,0,0,0,长河湾二期,2005,2室1厅,9,125386,126
0,0,0,0,0,0,交大东路48号院,2000,3室1厅,12,75757,132
0,0,0,0,0,0,CRD银座,2010,2室1厅,14,51030,39
0,0,0,0,0,0,观筑庭园,2004,6室3厅,4,33942,383
0,0,0,0,0,0,万城华府,2007,2室2厅,7,132478,117
0,0,0,0,0,0,万泉新新家园,2000,4室2厅,5,110950,270
0,0,0,0,0,0,星河皓月,2010,2室2厅,22,28488,86
0,0,0,0,0,0,诗景长安,2012,1室2厅,25,52173,69
0,0,0,0,0,0,天时名苑,2009,2室2厅,28,49038,104
0,0,0,0,0,0,温泉花园B区,2000,2室1厅,6,30434,92
0,0,0,0,0,0,华泰·忆江南,2000,2室1厅,18,23333,90
0,0,0,0,0,0,碧水云天,2004,3室2厅,19,105263,114
0,0,0,0,0,0,和乔丽晶一期,2000,4室2厅,10,50045,275
0,0,0,0,0,0,天和人家,2004,2室2厅,27,60784,102
0,0,0,0,0,0,绿城诚园,2010,4室2厅,17,88731,270
0,0,0,0,0,0,望京新城,2000,1室1厅,26,55555,72
0,0,0,0,0,0,当代北辰MOMAVILLAGE,2016,1室1厅,10,33333,48
0,0,0,0,0,0,铁花溪渡,2012,3室2厅,9,37113,97
0,0,0,0,0,0,双花园南里二区,2004,3室1厅,18,81380,154
0,0,0,0,0,0,海雅园,2002,2室2厅,20,69354,124
0,0,0,0,0,0,智地香蜜湾,2010,3室2厅,8,42111,71
0,0,0,0,0,0,惠园,1999,3室1厅,24,60580,117
0,0,0,0,0,0,新通国际花园,2009,1室1厅,23,46666,60
0,0,0,0,0,0,弘新奇世界御马坊,2015,1室1厅,13,16666,72
0,0,0,0,0,0,美丽经典园,2008,2室1厅,6,105302,81
0,0,0,0,0,0,小南庄,1988,2室1厅,6,96491,57
0,0,0,0,0,0,万科长阳半岛央城,2013,1室1厅,24,31914,47
0,0,0,0,0,0,星河湾,2006,3室2厅,30,71596,293
0,0,0,0,0,0,阳光上东,2008,3室2厅,23,74129,201
0,0,0,0,0,0,首城国际心,2011,2室1厅,28,72159,88
0,0,0,0,0,0,聚兴园,2005,2室1厅,15,47341,96
0,0,0,0,0,0,北京新天地,2008,1室1厅,28,49122,57
0,0,0,0,0,0,美丽园,2001,6室3厅,6,77380,252
0,0,0,0,0,0,兴隆家园,2002,1室1厅,24,50000,59
0,0,0,0,0,0,天露园一区,2008,2室2厅,6,33350,98
0,0,0,0,0,0,潮白人家,2009,2室1厅,18,29714,70
0,0,0,0,0,0,定慧北里,1996,2室1厅,6,65625,64
0,0,0,0,0,0,领秀慧谷,2012,1室1厅,11,51724,58
0,0,0,0,0,0,优山美地,2004,8室2厅,6,80000,1500
0,0,0,0,0,0,正源定慧福里,2009,2室1厅,17,75091,98
0,0,0,0,0,0,鲁艺上河村,2008,4室2厅,10,124994,230
0,0,0,0,0,0,万年花城二期,2006,1室1厅,27,65901,47
0,0,0,0,0,0,香山清琴（麓院）,9,7室3厅,3,155550,482
0,0,0,0,0,0,国瑞城,2005,2室1厅,15,89402,77
0,0,0,0,0,0,华龙苑里,1992,2室1厅,6,53302,53
0,0,0,0,0,0,金澳国际,2011,1室,36,38928,56
0,0,0,0,0,0,壹线国际,2008,2室1厅,9,55128,78
0,0,0,0,0,0,大兴育新花园,2012,1室1厅,10,26082,71
0,0,0,0,0,0,杨庄小区,1993,3室1厅,6,36184,76
0,0,0,0,0,0,畅柳园,2001,3室1厅,13,83333,90
0,0,0,0,0,0,京贸国际城,1989,3室2厅,40,64285,140
0,0,0,0,0,0,莲水怡园,2004,2室1厅,6,27048,100
0,0,0,0,0,0,蒲黄榆五巷,1996,2室1厅,6,48995,61
0,0,0,0,0,0,西山国际城,2014,1室1厅,6,25714,70
0,0,0,0,0,0,石园北区,2003,2室1厅,6,28376,88
0,0,0,0,0,0,珠江·壹千栋,2011,5室3厅,3,28230,503
0,0,0,0,0,0,大运河孔雀城温莎郡,2016,3室2厅,9,15948,116
0,0,0,0,0,0,裕龙三区,2008,2室1厅,18,35472,93
0,0,0,0,0,0,宁馨苑,2016,4室2厅,23,37735,265
0,0,0,0,0,0,怡海花园恒泰园,2005,3室1厅,29,57482,209
0,0,0,0,0,0,保利·香槟花园,2007,2室2厅,18,80601,93
0,0,0,0,0,0,橡树湾,2007,2室2厅,18,84269,89
0,0,0,0,0,0,春荫园,2006,3室1厅,15,91240,137
0,0,0,0,0,0,八达岭孔雀城（住宅）,2015,3室2厅,9,11176,85
0,0,0,0,0,0,广阳郡九号,2015,3室2厅,8,43597,139
0,0,0,0,0,0,旭辉26街区,2016,1室1厅,9,32962,27
0,0,0,0,0,0,西山国际城,2011,3室1厅,18,26000,150
0,0,0,0,0,0,富力桃园,2009,2室1厅,23,62479,90
0,0,0,0,0,0,朝阳新城,2008,2室1厅,6,44597,87
0,0,0,0,0,0,鲁能7号院,2012,4室2厅,6,33333,180
0,0,0,0,0,0,潮白河孔雀城,2012,2室1厅,30,19101,89
0,0,0,0,0,0,水清木华园,2000,3室2厅,9,87506,149
0,0,0,0,0,0,万泉新新家园,2003,5室2厅,5,94641,343
0,0,0,0,0,0,丽都壹号,2011,2室2厅,22,69789,115
0,0,0,0,0,0,宾阳西里,2000,2室1厅,6,22820,78
0,0,0,0,0,0,誉天下,2008,5室3厅,4,30201,298
0,0,0,0,0,0,健泰安居花园,2015,1室1厅,20,5178,56
0,0,0,0,0,0,春荫园,2004,5室2厅,13,98504,198
0,0,0,0,0,0,香悦四季,2010,3室2厅,10,36347,115
0,0,0,0,0,0,景江山赋,2009,3室2厅,10,78651,89
0,0,0,0,0,0,畅茜园碧森里,2006,1室1厅,9,80457,86
0,0,0,0,0,0,华银•天鹅湖,2014,4室3厅,6,12017,233
0,0,0,0,0,0,千鹤家园,2000,1室1厅,6,65552,39
0,0,0,0,0,0,美丽经典园,2006,2室1厅,6,105302,81
0,0,0,0,0,0,国风上观,2008,3室2厅,27,78285,175
0,0,0,0,0,0,天秀花园安和园,2002,3室1厅,6,74291,116
0,0,0,0,0,0,优山美地,2004,5室4厅,4,47435,390
0,0,0,0,0,0,龙锦苑东三区,2000,3室1厅,6,36259,131
0,0,0,0,0,0,都会华庭,2001,3室2厅,30,48366,153
0,0,0,0,0,0,文慧园,2003,2室1厅,6,69230,65
0,0,0,0,0,0,亿城西山华府,2010,4室2厅,8,77669,206
0,0,0,0,0,0,公园大道,2006,3室2厅,31,73953,215
0,0,0,0,0,0,合生霄云路8号,2012,4室1厅,29,88888,450
0,0,0,0,0,0,海雅园,2000,3室1厅,19,73457,163
0,0,0,0,0,0,鲁能7号院,2010,3室2厅,11,33587,131
0,0,0,0,0,0,鹏润家园,2003,2室2厅,30,51211,102
0,0,0,0,0,0,泰禾央广场,2014,2室2厅,9,29565,46
0,0,0,0,0,0,车道沟南里小区,1996,2室1厅,18,67177,64
0,0,0,0,0,0,新壁街小区,2004,2室1厅,6,102730,73
0,0,0,0,0,0,志新东路8号院,1994,2室1厅,6,71428,63
0,0,0,0,0,0,管庄西里,2000,2室1厅,6,50000,72
0,0,0,0,0,0,弘北京像素,2012,2室1厅,14,39821,56
0,0,0,0,0,0,恒昌花园小区,2000,3室2厅,29,59662,159
0,0,0,0,0,0,厂洼街1号院,1989,2室1厅,6,80000,65
0,0,0,0,0,0,宏源公寓,2001,4室2厅,22,42635,129
0,0,0,0,0,0,亚胜铂第公寓,2005,2室2厅,27,31777,101
0,0,0,0,0,0,尚峯壹號,2016,4室2厅,22,46766,201
0,0,0,0,0,0,远洋新悦,2012,2室1厅,15,47752,89
0,0,0,0,0,0,风荷曲苑,2004,4室2厅,11,71428,224
0,0,0,0,0,0,鸿威翡翠城,2015,3室1厅,12,8292,123
0,0,0,0,0,0,巩华家园,2014,1室1厅,18,18867,53
0,0,0,0,0,0,财富东方,2007,3室2厅,26,39409,131
0,0,0,0,0,0,丽宫,2007,5室3厅,4,58476,1057
0,0,0,0,0,0,建外SOHO,2006,4室2厅,29,40072,549
0,0,0,0,0,0,棕榈滩别墅,2007,4室3厅,3,57291,384
0,0,0,0,0,0,广阳郡九号,2013,3室2厅,10,41726,139
0,0,0,0,0,0,建设部大院,1959,2室,4,86915,63
0,0,0,0,0,0,上上城第三季,2009,3室2厅,23,25947,116
0,0,0,0,0,0,名都园别墅,1994,4室3厅,3,52192,228
0,0,0,0,0,0,罗府家园,2002,3室2厅,6,20621,104
0,0,0,0,0,0,水碓子东路,1986,2室1厅,6,63107,63
0,0,0,0,0,0,金都杭城,2008,2室2厅,17,68395,99
0,0,0,0,0,0,皂君东里,1989,2室1厅,6,79931,59
0,0,0,0,0,0,首创公园城,2015,2室2厅,11,24107,56
0,0,0,0,0,0,季庄小区,2002,2室2厅,6,18541,96
0,0,0,0,0,0,建欣苑,2000,2室1厅,6,38461,78
0,0,0,0,0,0,鸿业兴园,2000,3室1厅,21,50116,129
0,0,0,0,0,0,交大东路52号院,1990,1室1厅,16,76190,42
0,0,0,0,0,0,新龙城,2006,2室1厅,20,46000,100
0,0,0,0,0,0,北京城建海梓府,2016,2室2厅,15,47000,90
0,0,0,0,0,0,云趣园二区,2000,4室2厅,6,30851,188
0,0,0,0,0,0,柏林爱乐,2007,2室1厅,8,54006,102
0,0,0,0,0,0,荣尊堡国际俱乐部公寓,2015,2室2厅,28,63354,161
0,0,0,0,0,0,太阳公元,2010,4室2厅,22,118181,220
0,0,0,0,0,0,铁东宿舍,1992,3室1厅,6,70639,69
0,0,0,0,0,0,富力城C区,2006,3室2厅,23,92072,228
0,0,0,0,0,0,东亚·上北心,2008,1室1厅,25,34210,38
0,0,0,0,0,0,团结湖路南三条,1980,3室1厅,6,53225,62
0,0,0,0,0,0,太阳公元,2012,2室2厅,29,125000,152
0,0,0,0,0,0,鼎晟国际,2006,1室,24,46475,52
0,0,0,0,0,0,西三环北路105号院,1984,3室1厅,6,92123,71
0,0,0,0,0,0,高教新城天朗园,2008,2室2厅,18,35540,84
0,0,0,0,0,0,宣武门西大街,1978,2室1厅,14,89285,44
0,0,0,0,0,0,流星花园三区,2004,2室2厅,6,52105,92
0,0,0,0,0,0,红城,2016,2室2厅,28,11071,84
0,0,0,0,0,0,名流花园,1998,3室2厅,6,31654,139
0,0,0,0,0,0,新华联慧谷,2016,2室2厅,13,16333,60
0,0,0,0,0,0,椿树园,1999,1室1厅,18,106360,48
0,0,0,0,0,0,嘉园二里,1994,2室1厅,6,45588,68
0,0,0,0,0,0,珠江绿洲,2006,3室2厅,31,41007,139
0,0,0,0,0,0,卓锦万代,2006,5室2厅,3,48780,328
0,0,0,0,0,0,龙湖香醍漫步,2008,5室2厅,2,39719,214
0,0,0,0,0,0,安华西里一区,2000,3室1厅,16,70031,83
0,0,0,0,0,0,孔雀城,2011,5室2厅,3,15918,245
0,0,0,0,0,0,钓鱼台七号院,2009,4室2厅,13,183922,315
0,0,0,0,0,0,核二院,1995,3室1厅,7,102505,88
0,0,0,0,0,0,双井北里,1985,3室1厅,18,53133,88
0,0,0,0,0,0,福佳蜜码空间,2016,2室1厅,13,15915,71
0,0,0,0,0,0,万科幸福汇,2014,3室2厅,5,20000,117
0,0,0,0,0,0,保利东郡,2013,3室2厅,18,95238,168
0,0,0,0,0,0,吉晟别墅,2004,4室2厅,3,44933,227
0,0,0,0,0,0,西直门南大街小区,1989,1室1厅,14,98522,41
0,0,0,0,0,0,北官厅胡同,1990,3室2厅,1,249964,700
0,0,0,0,0,0,逸成东苑,2004,3室2厅,15,77180,155
0,0,0,0,0,0,明光北里,2002,1室1厅,18,72513,43
0,0,0,0,0,0,龙苑别墅,1995,4室2厅,1,24390,349
0,0,0,0,0,0,蒲安西里,1995,2室1厅,6,53435,59
0,0,0,0,0,0,望陶园,1998,2室1厅,18,51657,116
0,0,0,0,0,0,月季园（海淀）,1996,2室1厅,21,69166,60
0,0,0,0,0,0,农林科学院宿舍,1999,2室1厅,5,78832,69
0,0,0,0,0,0,东方夏威夷水岸一号,2008,4室2厅,14,30660,212
0,0,0,0,0,0,西马金润家园,1998,2室1厅,15,41210,78
0,0,0,0,0,0,百环家园,2003,3室1厅,28,54676,139
0,0,0,0,0,0,北京湾,2012,4室4厅,3,23107,251
0,0,0,0,0,0,兴隆家园,2005,2室1厅,24,52405,95
0,0,0,0,0,0,京棉新城,2006,2室1厅,22,52721,76
0,0,0,0,0,0,丰汇园,2000,2室1厅,6,144545,110
0,0,0,0,0,0,上地西里,2003,3室2厅,6,83585,139
0,0,0,0,0,0,上京新航线,2007,3室2厅,26,78579,172
0,0,0,0,0,0,聚龙花园,1995,4室2厅,2,66282,347
0,0,0,0,0,0,建玲珑山,2012,2室2厅,17,37209,86
0,0,0,0,0,0,亿城西山华府,2009,4室2厅,4,80549,286
0,0,0,0,0,0,上上城第三季,2009,2室1厅,18,23563,87
0,0,0,0,0,0,远大园五区,2004,3室1厅,16,85714,147
0,0,0,0,0,0,首城国际心,2015,3室1厅,28,79131,88
0,0,0,0,0,0,富力新城,2013,3室2厅,30,16666,99
0,0,0,0,0,0,西山御园,2016,3室2厅,6,50777,193
0,0,0,0,0,0,美丽经典园,2008,2室1厅,6,105302,81
